Country,X,Y,Pop,GridDistCurrent,GridDistPlan,RoadDist,NightLights,TravelHours,GHI,WindVel,Hydropower,HydropowerDist,SubstationDist,LandCover,Elevation,Slope,SolarRestriction
Swaziland,3549.486328,-3140.875977,4.349699974,44.37992477,38.9397049,0.212787643,7,2,1883,6,5291.879883,30.1014595,32.253685,8,180,1.609105825,0
Swaziland,3550.486328,-3140.875977,4.404924393,44.06241226,38.62416458,1.172068357,6,2,1883,6,5291.879883,29.27334976,31.46141052,8,168,1.204654455,0
Swaziland,3551.486328,-3140.875977,4.404924393,43.76545334,38.3321228,2.131349087,5,4,1883,6,5291.879883,28.45628548,30.68127441,8,156,0.380995721,0
Swaziland,3552.486328,-3140.875977,4.253055096,43.48946762,38.06411743,3.090629578,0,4,1883,6,5291.879883,27.65124321,29.91422462,8,150,0.708824813,0
Swaziland,3553.486328,-3140.875977,4.404924393,43.23485184,37.82065964,4.049825191,0,4,1892,6,5291.879883,26.85930824,29.16129303,8,146,0.236285657,0
Swaziland,3554.486328,-3140.875977,4.404924393,43.00198746,37.60223007,5.009211063,0,4,1892,6,5291.879883,26.08167076,28.42360497,8,145,0.472563267,1
Swaziland,3555.486328,-3140.875977,4.404924393,42.79123306,37.40926743,5.977328777,0,4,1892,7,5291.879883,25.31965065,27.7023735,11,140,0,0
Swaziland,3556.486328,-3140.875977,0.704788625,42.6029129,37.2421608,6.954474926,0,4,1883,7,5291.879883,24.5746994,26.99892235,0,140,0,0
Swaziland,3557.486328,-3140.875977,4.404924393,42.43733215,37.10126877,7.937315941,0,4,1883,7,5291.879883,23.84841728,26.31467247,9,173,3.372606516,1
Swaziland,3558.486328,-3140.875977,4.294474602,42.2947464,36.98688126,8.923970222,0,4,1883,7,5291.879883,23.14256096,25.65116501,8,258,8.457482338,1
Swaziland,3559.486328,-3140.875977,7.515624046,42.17539978,36.89925385,9.913299561,0,6,1883,7,5291.879883,22.45905685,25.01004791,8,707,26.8964138,1
Swaziland,3497.486328,-3139.875977,82.6191864,33.70430756,33.70430756,2.387806416,8,4,1944,6,2910.889893,16.68484116,27.61203766,14,912,2.408244848,0
Swaziland,3498.486328,-3139.875977,108.2619019,34.33080292,34.33080292,2.915442944,8,4,1944,6,2910.889893,16.69457245,28.60376549,9,818,9.438713074,0
Swaziland,3499.486328,-3139.875977,100.9662628,34.9746666,34.9746666,3.518378496,7,4,1935,6,2910.889893,16.76405525,29.59605217,9,789,6.544249058,0
Swaziland,3500.486328,-3139.875977,56.16508102,35.6349678,35.6349678,4.145219326,6,4,1935,6,2910.889893,16.89255333,30.58884048,8,812,8.529607773,0
Swaziland,3501.486328,-3139.875977,45.31659317,36.31080246,36.31080246,4.772034168,6,4,1935,6,2910.889893,17.07873535,31.58208275,8,835,1.964819074,0
Swaziland,3502.486328,-3139.875977,49.92190552,37.0013237,37.0013237,5.398848534,6,5,1935,6,2910.889893,17.32073975,32.57574081,8,854,8.668207169,0
Swaziland,3503.486328,-3139.875977,57.22780609,37.70571899,37.70571899,5.224561691,6,5,1935,6,2910.889893,17.61626625,33.56977081,14,779,3.182656288,0
Swaziland,3504.486328,-3139.875977,65.36912537,38.42323303,38.42323303,4.97945118,6,5,1935,6,2910.889893,17.96267319,34.56414795,8,799,4.266215801,0
Swaziland,3505.486328,-3139.875977,82.3049469,39.15313721,39.15313721,4.736166954,6,5,1935,6,2910.889893,18.35708237,35.55884171,8,863,5.463001728,0
Swaziland,3506.486328,-3139.875977,71.23033905,39.89476013,39.89476013,4.6210742,0,5,1935,6,2910.889893,18.79646873,36.55382538,14,711,12.60786629,0
Swaziland,3507.486328,-3139.875977,129.5501099,40.64744949,40.64744949,4.661944866,0,5,1909,6,2910.889893,19.27776146,37.54907227,14,628,16.71256256,1
Swaziland,3508.486328,-3139.875977,63.18616867,41.4106102,41.4106102,4.714090347,0,5,1909,6,2910.889893,19.79790115,38.54456711,14,603,11.90189266,1
Swaziland,3509.486328,-3139.875977,61.83498001,42.18367386,42.18367386,4.904989243,0,6,1909,6,2910.889893,20.35391235,39.54029083,14,575,5.206441879,0
Swaziland,3510.486328,-3139.875977,36.47530746,42.96609879,42.96609879,5.281589508,0,6,1900,6,2910.889893,20.94293594,40.53622437,9,532,10.42560577,0
Swaziland,3511.486328,-3139.875977,21.27695274,43.75738907,43.75738907,5.807878971,0,6,1900,5,2910.889893,21.5622673,41.53235245,9,550,7.239479065,0
Swaziland,3512.486328,-3139.875977,23.49297523,44.55707169,44.55707169,6.447303772,0,8,1900,5,2910.889893,22.20937157,42.52866364,14,503,14.89858818,0
Swaziland,3513.486328,-3139.875977,33.03815079,45.36470032,45.36470032,7.169657707,0,8,1900,5,2910.889893,22.88189125,43.52514267,9,399,2.031765461,0
Swaziland,3514.486328,-3139.875977,24.39445686,46.17986298,46.17986298,7.952374935,0,8,1892,5,2910.889893,23.57765388,44.52177811,8,422,4.900286674,0
Swaziland,3515.486328,-3139.875977,24.42260742,47.00215912,47.00215912,8.518017769,0,8,1892,5,2910.889893,24.29466248,45.51856232,14,350,1.847842336,1
Swaziland,3516.486328,-3139.875977,26.47881317,47.83123016,47.83123016,8.348261833,0,8,1892,5,2910.889893,25.03108978,46.51548767,9,322,2.987976074,1
Swaziland,3517.486328,-3139.875977,29.44999504,48.66672516,48.66672516,8.229058266,0,8,1892,5,2910.889893,25.7852726,47.51253891,8,300,0.52833879,1
Swaziland,3518.486328,-3139.875977,4.342225075,49.50831985,48.81352234,8.226788521,0,8,1892,5,2910.889893,26.55569649,48.50971222,8,298,1.901375294,1
Swaziland,3519.486328,-3139.875977,0.173414797,50.35570526,48.46444321,8.345219612,0,8,1892,5,2910.889893,27.34099197,49.50699997,8,327,2.817374468,0
Swaziland,3520.486328,-3139.875977,0.16842787,51.20859909,48.11536026,8.579354286,0,8,1892,5,2910.889893,28.13991356,50.50439453,8,332,1.421362996,0
Swaziland,3521.486328,-3139.875977,0.152276263,51.96279907,47.76627731,7.970126152,0,8,1892,5,2910.889893,28.95133018,50.93104172,8,367,5.043694019,0
Swaziland,3522.486328,-3139.875977,0.972875059,52.58450699,47.41719818,7.3867383,0,6,1892,5,2910.889893,29.77422333,50.16411591,8,350,2.578010798,0
Swaziland,3523.486328,-3139.875977,2.852298498,53.21774292,47.06811523,6.851789474,0,6,1892,5,2910.889893,30.60766411,49.40552902,8,347,3.068793058,0
Swaziland,3524.486328,-3139.875977,3.164206743,53.86209869,46.71903229,6.428576469,0,6,1892,5,2910.889893,31.45081711,48.65566635,10,310,3.215677261,0
Swaziland,3525.486328,-3139.875977,3.160947084,54.51718521,46.36995316,6.140534878,0,6,1892,5,2910.889893,32.3029213,47.91493988,10,291,2.485633612,0
Swaziland,3526.486328,-3139.875977,3.133275032,55.18261719,46.02087021,6.00714159,0,6,1892,5,2910.889893,33.16328812,47.18377686,10,274,1.056587815,1
Swaziland,3527.486328,-3139.875977,30.59234428,55.85292435,45.67178726,6.03865242,0,6,1892,5,2910.889893,34.03128433,46.46263504,10,289,2.538834333,0
Swaziland,3528.486328,-3139.875977,17.17221642,55.73280716,45.32270813,6.232567787,0,6,1892,5,2910.889893,34.90634918,45.75198364,10,255,1.512623429,1
Swaziland,3529.486328,-3139.875977,20.83406448,55.10049438,44.97362518,6.063673019,0,6,1892,6,2910.889893,35.78796005,45.05231857,9,234,2.410556555,0
Swaziland,3530.486328,-3139.875977,37.76688766,54.47920227,44.62454605,5.550319195,0,6,1892,6,2910.889893,36.67564392,44.36416626,9,227,3.205286741,1
Swaziland,3531.486328,-3139.875977,27.2540493,53.86930466,44.2754631,5.03696537,0,6,1892,6,2910.889893,37.56897354,43.68806076,14,245,0.380995721,0
Swaziland,3532.486328,-3139.875977,58.5506134,53.27119827,43.92638016,4.523611546,0,6,1892,6,2910.889893,38.46755219,43.02457809,8,238,1.181267619,1
Swaziland,3533.486328,-3139.875977,38.48048019,52.68528748,43.57730103,3.939707279,0,5,1892,6,2910.889893,39.37102127,42.37430573,14,271,3.063350916,1
Swaziland,3534.486328,-3139.875977,33.30420303,52.11197662,43.22821808,3.227625132,0,4,1892,6,2910.889893,40.27905273,41.73786545,9,359,17.107481,1
Swaziland,3535.486328,-3139.875977,33.29312134,51.55168915,42.87913513,2.515542984,0,4,1892,6,158.0079956,39.66588593,41.11589432,9,576,19.81124115,1
Swaziland,3536.486328,-3139.875977,34.7670517,51.00485611,42.530056,1.803461075,0,4,1892,6,158.0079956,38.90910339,40.50906754,8,327,6.35703373,1
Swaziland,3537.486328,-3139.875977,39.64315414,50.47191238,42.18097305,1.296874881,0,4,1883,6,158.0079956,38.16351318,39.91806412,8,474,13.66460609,1
Swaziland,3538.486328,-3139.875977,45.06659698,49.95330429,41.83189011,1.25081706,0,4,1883,6,158.0079956,37.42979431,39.34360886,9,380,0.761957705,1
Swaziland,3539.486328,-3139.875977,55.37477875,49.44948196,41.48281097,1.513702273,0,4,1883,6,158.0079956,36.70864868,38.78643036,9,347,5.519246101,1
Swaziland,3540.486328,-3139.875977,61.32723236,48.96090317,41.13372803,2.10149765,0,4,1883,6,158.0079956,36.00084305,38.24728394,9,348,6.482747555,1
Swaziland,3541.486328,-3139.875977,60.55710602,48.48802567,40.78464508,2.382451296,0,4,1874,6,158.0079956,35.30717087,37.72694397,9,372,8.046871185,1
Swaziland,3542.486328,-3139.875977,58.23207855,48.03131866,40.43556595,1.976980686,0,4,1874,6,158.0079956,34.62848282,37.22619629,9,360,7.577010632,1
Swaziland,3543.486328,-3139.875977,19.6798954,47.59123993,40.086483,1.378276706,0,3,1874,6,158.0079956,33.96567917,36.74584579,8,278,3.589655161,1
Swaziland,3544.486328,-3139.875977,10.93845272,47.16825867,39.73740005,0.779572845,0,3,1874,6,158.0079956,33.31970978,36.28670502,8,282,4.303720474,1
Swaziland,3545.486328,-3139.875977,8.20847702,46.76284409,39.38832092,0.180868909,0,3,1874,6,158.0079956,32.69157028,35.84957886,8,268,3.90518713,0
Swaziland,3546.486328,-3139.875977,7.527187347,46.37544632,39.03923798,0.417834997,0,2,1874,6,158.0079956,32.08230591,35.26487732,8,227,2.571522951,0
Swaziland,3547.486328,-3139.875977,6.749435902,46.00653076,38.69015503,1.016538858,6,2,1874,6,158.0079956,31.49301338,34.45477676,9,205,1.306848407,1
Swaziland,3548.486328,-3139.875977,4.165617466,45.65653992,38.3410759,0.464038432,7,2,1874,6,158.0079956,30.92483711,33.65489578,14,187,1.323815107,1
Swaziland,3549.486328,-3139.875977,4.018349648,45.32590866,37.99612427,0.495242238,7,2,1883,6,158.0079956,30.37895966,32.86597061,8,175,1.087816238,1
Swaziland,3550.486328,-3139.875977,4.404924393,45.01507187,37.6726799,1.454522967,6,2,1883,6,5291.879883,29.85310364,32.08882141,8,166,0.871316195,0
Swaziland,3551.486328,-3139.875977,4.404924393,44.72443771,37.37320328,2.413803577,5,4,1883,0,5291.879883,29.05234718,31.32431412,8,161,1.232132196,0
Swaziland,3552.486328,-3139.875977,4.404924393,44.45440674,37.09827042,3.373084307,0,4,1883,0,5291.879883,28.26428986,30.5734005,8,159,0.825257897,0
Swaziland,3553.486328,-3139.875977,4.404924393,44.20534897,36.84843445,4.332365036,0,4,1892,0,5291.879883,27.49002075,29.83710861,8,153,0.974142373,1
Swaziland,3554.486328,-3139.875977,4.404924393,43.9776268,36.62420654,5.291645527,0,4,1892,0,5291.879883,26.73073769,29.11654663,8,149,0.7471627,0
Swaziland,3555.486328,-3139.875977,4.404924393,43.7715683,36.42606354,6.250926018,0,4,1892,7,5291.879883,25.98775673,28.41291237,11,145,0.8518821,1
Swaziland,3556.486328,-3139.875977,2.158416033,43.58748627,36.25442505,7.21017313,0,4,1883,7,5291.879883,25.26251411,27.72749138,11,140,0,1
Swaziland,3557.486328,-3139.875977,4.404924393,43.42565536,36.10968018,8.169322968,0,4,1883,7,5291.879883,24.5565834,27.0616703,8,173,5.438714504,1
Swaziland,3558.486328,-3139.875977,4.37731266,43.28632736,35.99214172,9.131150246,0,4,1883,7,5291.879883,23.87167549,26.41693115,8,259,8.918596268,1
Swaziland,3559.486328,-3139.875977,7.515624046,43.16972351,35.90208435,10.10020638,0,6,1883,7,5291.879883,23.20965385,25.79485321,8,713,24.83550453,1
Swaziland,3494.486328,-3138.875977,8.691177368,31.11410141,31.11410141,2.231575966,8,2,1918,6,2910.889893,17.99367523,24.80698204,8,650,4.221813679,0
Swaziland,3495.486328,-3138.875977,6.784590244,31.69717216,31.69717216,2.522065163,8,2,1944,6,2910.889893,17.83527756,25.79025269,8,848,14.12050533,1
Swaziland,3496.486328,-3138.875977,32.90571594,32.30068588,32.30068588,2.812554359,7,3,1944,6,2910.889893,17.73194695,26.77476311,9,923,1.236652374,0
Swaziland,3497.486328,-3138.875977,85.0035553,32.92351151,32.92351151,3.237276793,7,4,1944,6,2910.889893,17.68464851,27.7603817,14,912,0.52833879,0
Swaziland,3498.486328,-3138.875977,92.36982727,33.56458282,33.56458282,3.764913082,7,4,1944,6,2910.889893,17.69382858,28.74699402,9,818,8.93373394,0
Swaziland,3499.486328,-3138.875977,53.71607208,34.22286606,34.22286606,4.303161621,7,4,1935,6,2910.889893,17.75940323,29.73450089,14,746,2.986113787,0
Swaziland,3500.486328,-3138.875977,92.655159,34.89739609,34.89739609,4.449867725,5,4,1935,6,2910.889893,17.88075066,30.72281456,14,770,4.266215801,0
Swaziland,3501.486328,-3138.875977,59.84547043,35.58723831,35.58723831,4.490918636,6,4,1935,6,2910.889893,18.05674553,31.71186066,10,881,1.236652374,1
Swaziland,3502.486328,-3138.875977,62.24758911,36.29153061,36.29153061,4.477810383,6,5,1935,6,2910.889893,18.28581047,32.70157623,9,853,3.251780987,1
Swaziland,3503.486328,-3138.875977,53.10895157,37.00944138,37.00944138,4.255090714,0,5,1935,6,2910.889893,18.56598091,33.69189453,8,806,3.890952587,0
Swaziland,3504.486328,-3138.875977,68.37852478,37.74019241,37.74019241,4.00991106,0,5,1935,6,2910.889893,18.8949852,34.68276978,8,819,6.281407356,0
Swaziland,3505.486328,-3138.875977,107.1456604,38.48305511,38.48305511,3.764977694,0,5,1935,6,2910.889893,19.2703228,35.67415619,8,846,13.10339165,0
Swaziland,3506.486328,-3138.875977,121.8490753,39.23734283,39.23734283,3.621118307,0,5,1935,6,2910.889893,19.68934059,36.66601181,8,747,11.49026012,0
Swaziland,3507.486328,-3138.875977,110.9270248,40.00240707,40.00240707,3.663110733,0,5,1909,6,2910.889893,20.14931679,37.65829468,10,641,4.808010101,0
Swaziland,3508.486328,-3138.875977,63.14304733,40.7776413,40.7776413,3.719089985,0,5,1909,6,2910.889893,20.64751244,38.65097809,9,572,1.523645997,1
Swaziland,3509.486328,-3138.875977,65.151474,41.56247711,41.56247711,3.958269596,0,6,1909,6,2910.889893,21.18123245,39.64402771,14,583,6.564338684,1
Swaziland,3510.486328,-3138.875977,57.30480957,42.35638046,42.35638046,4.416352272,0,6,1900,6,2910.889893,21.74785995,40.63741684,14,542,2.771567822,1
Swaziland,3511.486328,-3138.875977,50.49515533,43.15885162,43.15885162,5.033928394,0,6,1900,5,2910.889893,22.3448925,41.63112259,14,570,7.58851862,1
Swaziland,3512.486328,-3138.875977,47.61052704,43.96942139,43.96942139,5.759922504,0,8,1900,5,2910.889893,22.96995926,42.62512589,8,598,21.5527153,0
Swaziland,3513.486328,-3138.875977,33.37229538,44.78764725,44.78764725,6.558427811,0,8,1900,5,2910.889893,23.62083435,43.61940002,9,491,15.39759636,1
Swaziland,3514.486328,-3138.875977,22.85281372,45.61312103,45.61312103,7.406027317,0,8,1892,5,2910.889893,24.29544449,44.61393356,14,371,3.84071064,1
Swaziland,3515.486328,-3138.875977,27.99608803,46.44545746,46.44545746,7.544461727,0,8,1892,5,2910.889893,24.99186707,45.60870361,14,337,1.805105209,1
Swaziland,3516.486328,-3138.875977,29.70032883,47.2842865,47.2842865,7.359975815,0,8,1892,5,2910.889893,25.70833015,46.60369873,14,321,3.508267641,1
Swaziland,3517.486328,-3138.875977,29.70032883,48.12927628,48.12927628,7.231321812,0,8,1892,5,2910.889893,26.44320488,47.59890366,9,322,1.947721839,1
Swaziland,3518.486328,-3138.875977,32.2457962,48.98010635,47.87643051,7.228737831,0,8,1892,5,2910.889893,27.19499779,48.59430313,9,306,1.045970917,1
Swaziland,3519.486328,-3138.875977,41.58911514,49.83647537,47.52735138,7.363239288,0,8,1892,5,2910.889893,27.96234512,49.58988953,8,347,4.119462013,1
Swaziland,3520.486328,-3138.875977,41.58223724,50.55938721,47.17826843,7.625999451,0,8,1892,5,2910.889893,28.74399948,50.5856514,8,344,1.436976314,0
Swaziland,3521.486328,-3138.875977,33.99473953,51.17860413,46.82918549,7.938848019,0,8,1892,5,2910.889893,29.5388279,51.57368088,9,367,4.535573483,0
Swaziland,3522.486328,-3138.875977,26.06185722,51.8097229,46.48010635,8.219835281,0,6,1892,5,2910.889893,30.34579277,50.81645203,9,384,7.410253048,0
Swaziland,3523.486328,-3138.875977,29.19116974,52.45231247,46.13102341,7.742433071,0,6,1892,5,2910.889893,31.16395378,50.06774902,8,391,17.091856,0
Swaziland,3524.486328,-3138.875977,30.20087242,53.10595703,45.78194046,7.370539188,0,6,1892,5,2910.889893,31.99244881,49.32795334,9,316,3.602011442,0
Swaziland,3525.486328,-3138.875977,30.20087242,53.77025604,45.43286133,7.120703697,0,6,1892,5,2910.889893,32.83049774,48.59747696,9,276,2.083234549,0
Swaziland,3526.486328,-3138.875977,30.20087242,54.44053268,45.08377838,6.745558262,0,6,1892,5,2910.889893,33.67738724,47.8767395,14,278,2.872147083,0
Swaziland,3527.486328,-3138.875977,26.42841148,55.11083984,44.73469543,6.23220396,0,6,1892,5,2910.889893,34.53246689,47.1661911,9,258,2.337823629,0
Swaziland,3528.486328,-3138.875977,29.26467705,55.781147,44.3856163,5.718850136,0,6,1892,5,2910.889893,35.3951416,46.46630096,9,270,1.889610529,1
Swaziland,3529.486328,-3138.875977,21.94379425,55.88314056,44.03653336,5.205496311,0,6,1892,6,2910.889893,36.26486969,45.77755737,14,231,1.056587815,1
Swaziland,3530.486328,-3138.875977,78.90299988,55.27064133,43.68745041,4.692142487,0,6,1892,6,2910.889893,37.14115906,45.10046768,14,233,3.07784152,1
Swaziland,3531.486328,-3138.875977,65.74178314,54.66957474,43.33837128,4.178788185,0,6,1892,6,2910.889893,38.02355194,44.43556976,14,254,1.844822645,1
Swaziland,3532.486328,-3138.875977,60.14165497,54.08032227,42.98928833,3.665434361,0,6,1892,6,2910.889893,38.91163635,43.78341675,14,250,1.389609218,1
Swaziland,3533.486328,-3138.875977,54.65726471,53.5032692,42.64020538,3.152080297,0,5,1892,6,2910.889893,39.80502701,43.14458084,8,279,2.316277981,1
Swaziland,3534.486328,-3138.875977,33.17304993,52.93881989,42.29112625,2.525528908,0,4,1892,6,158.0079956,39.80564499,42.51967239,8,386,18.86627007,1
Swaziland,3535.486328,-3138.875977,33.08441925,52.38737488,41.9420433,1.81344676,0,4,1892,6,158.0079956,39.0259552,41.90930939,9,643,11.65332031,1
Swaziland,3536.486328,-3138.875977,38.63457108,51.8493576,41.59296036,1.101364732,0,4,1892,6,158.0079956,38.25651169,41.31413269,8,362,6.00210762,1
Swaziland,3537.486328,-3138.875977,27.05851746,51.32518387,41.24388123,0.389282733,0,4,1883,6,158.0079956,37.49795151,40.7348175,8,418,6.881495476,1
Swaziland,3538.486328,-3138.875977,27.33701324,50.81528473,40.89479828,0.25101018,0,4,1883,6,158.0079956,36.75094604,40.17203903,9,350,4.654829502,1
Swaziland,3539.486328,-3138.875977,29.51632309,50.32009506,40.54571915,0.704533041,0,4,1883,6,158.0079956,36.01621246,39.62651062,9,307,2.55196023,1
Swaziland,3540.486328,-3138.875977,59.60389709,49.84004974,40.1966362,1.20159483,0,4,1883,6,158.0079956,35.29452133,39.09894943,9,334,8.600463867,1
Swaziland,3541.486328,-3138.875977,70.10160065,49.37559509,39.84755325,1.455117226,0,4,1874,6,158.0079956,34.58668518,38.59009552,8,357,8.792196274,1
Swaziland,3542.486328,-3138.875977,59.57606888,48.9271698,39.49847412,1.176010251,0,4,1874,6,158.0079956,33.89357376,38.10069656,9,324,9.041922569,1
Swaziland,3543.486328,-3138.875977,12.35562706,48.495224,39.14939117,0.577306271,0,3,1874,6,158.0079956,33.21611023,37.63151169,14,293,5.218095303,1
Swaziland,3544.486328,-3138.875977,9.895197868,48.08019638,38.80030823,0.021397609,0,3,1874,6,158.0079956,32.55527115,37.18330383,8,282,2.642007351,1
Swaziland,3545.486328,-3138.875977,8.330324173,47.68253326,38.4512291,0.620101511,0,3,1874,6,158.0079956,31.91208649,36.66010284,9,277,4.955257893,1
Swaziland,3546.486328,-3138.875977,6.495985031,47.30266953,38.10214615,1.218805432,0,2,1874,6,158.0079956,31.28764725,35.8536377,8,236,2.64832139,1
Swaziland,3547.486328,-3138.875977,7.197652817,46.94104004,37.7530632,1.140864491,0,2,1874,6,158.0079956,30.68309784,35.05714798,8,206,1.9043051,1
Swaziland,3548.486328,-3138.875977,4.38512373,46.59806824,37.40398407,0.181583822,0,2,1874,6,158.0079956,30.09963608,34.27132797,14,187,1.421362996,1
Swaziland,3549.486328,-3138.875977,6.039127827,46.27416992,37.05550385,0.777696848,5,2,1883,6,158.0079956,29.53851128,33.49692917,8,178,1.512623429,1
Swaziland,3550.486328,-3138.875977,4.404924393,45.96974182,36.72377777,1.736977458,0,2,1883,6,158.0079956,29.00102234,32.73475647,8,173,0.472563267,1
Swaziland,3551.486328,-3138.875977,4.404924393,45.68518448,36.41649628,2.696258068,0,4,1883,0,158.0079956,28.48850441,31.98569489,8,166,0.334156483,1
Swaziland,3552.486328,-3138.875977,4.404924393,45.42086029,36.13428497,3.655538797,0,4,1883,0,158.0079956,28.00233078,31.25067711,8,161,0.472563267,1
Swaziland,3553.486328,-3138.875977,4.404924393,45.17713165,35.87773514,4.614819527,0,4,1892,0,158.0079956,27.54389381,30.53072357,8,157,0.448313892,1
Swaziland,3554.486328,-3138.875977,4.404924393,44.95433426,35.64740372,5.574100018,0,4,1892,0,158.0079956,27.11460304,29.82692337,8,152,0.149440676,1
Swaziland,3555.486328,-3138.875977,4.404924393,44.75277328,35.44379807,6.408948421,0,4,1892,7,5291.879883,26.6766243,29.14044571,8,146,0.298879325,1
Swaziland,3556.486328,-3138.875977,2.819154024,44.57274246,35.26738358,7.221732616,0,4,1883,7,5291.879883,25.97062492,28.47254562,8,144,2.075192928,1
